genetic,exercise,smoking,alcohol,lifespan,sugar,BMI
80.4,2.6,21.8,4.1,73.1,7.2,23.9
86.3,2.6,0.5,4.1,87.7,8.4,24.3
70.3,3.0,10.4,4.3,69.2,5.8,24.4
89.7,1.8,3.1,0.6,90.5,3.6,29.4
81.5,4.0,9.4,5.7,79.2,3.8,38.5
88.0,4.4,19.7,0.3,87.9,4.1,17.9
91.5,2.3,15.3,0.6,88.5,5.6,25.2
90.5,3.0,17.7,3.8,86.2,4.0,36.3
80.0,3.0,3.0,2.2,78.7,5.8,42.4
78.9,1.2,20.8,0.4,71.0,8.4,22.3
79.3,3.5,21.0,5.2,76.5,2.3,33.8
81.5,0.5,6.5,4.3,79.4,2.2,17.0
76.6,1.8,0.4,0.8,75.9,5.4,35.3
83.4,3.2,4.9,0.7,82.6,8.4,28.0
86.4,1.5,2.7,0.6,86.8,5.7,15.6
67.1,2.8,20.6,4.5,61.4,5.3,35.7
89.3,1.7,6.3,0.4,88.2,3.3,21.9
65.5,0.5,3.7,3.4,63.5,6.3,19.3
81.3,0.7,17.6,2.0,76.5,6.6,18.2
81.1,1.8,10.0,1.1,78.1,10.1,32.0
82.0,4.6,21.8,5.0,77.8,4.5,31.0
83.0,3.1,0.2,3.1,83.6,9.0,35.7
86.7,2.6,14.7,4.8,82.8,7.2,22.4
93.7,2.2,1.1,1.4,92.3,10.5,38.4
76.9,5.4,4.2,3.0,78.4,5.3,16.6
86.7,1.8,14.3,1.9,83.5,13.5,30.5
79.6,4.2,9.6,1.4,81.3,4.4,17.9
83.9,3.3,13.9,2.2,81.1,5.5,35.9
91.0,2.6,13.3,0.2,89.1,10.0,34.9
73.2,1.8,4.4,0.9,72.5,10.7,16.8
75.1,5.3,21.1,0.8,72.3,6.5,27.2
75.4,3.3,12.6,2.6,72.5,7.3,44.6
75.9,2.3,19.7,1.1,71.6,7.2,13.5
98.1,0.8,13.2,1.8,95.3,5.8,22.6
69.6,3.6,5.8,1.8,70.1,6.7,17.5
86.4,3.0,8.7,3.9,85.0,4.5,19.3
81.2,1.8,0.1,0.8,82.5,3.7,21.2
64.2,1.6,20.9,1.1,60.0,1.9,41.6
87.1,1.3,9.4,0.4,83.7,11.6,15.9
87.8,3.5,5.2,1.8,86.9,7.7,30.1
99.8,0.7,19.5,3.6,93.5,12.2,21.9
79.4,1.1,0.2,0.2,79.6,5.9,14.5
77.6,2.1,1.1,0.9,77.9,3.6,33.0
86.5,2.5,21.2,0.3,85.0,7.2,21.6
73.3,1.3,1.6,0.2,73.5,6.5,22.2
84.3,2.0,8.1,0.9,79.7,7.0,48.7
80.5,1.9,22.1,0.6,76.0,7.5,36.1
81.9,3.3,0.5,2.5,83.1,6.4,28.0
77.9,2.8,0.5,0.4,78.5,5.8,39.0
80.1,0.4,19.3,2.1,72.6,10.5,42.4
90.9,1.6,13.8,4.7,86.8,6.1,24.4
80.7,1.0,1.1,0.1,80.2,5.6,34.7
66.6,1.3,9.5,3.6,62.5,11.1,16.8
74.9,2.9,14.6,4.8,72.6,8.2,19.9
91.2,2.5,2.4,0.7,90.2,9.0,27.2
88.2,4.6,21.5,6.0,83.6,6.5,33.9
90.5,3.4,0.6,4.0,92.2,5.0,23.0
86.1,3.2,21.7,3.8,82.5,10.1,40.6
83.9,3.5,18.6,5.2,80.4,3.2,20.1
95.8,1.7,3.5,0.4,95.8,5.8,15.0
65.7,3.1,8.3,1.7,64.1,5.1,31.3
82.0,0.7,3.8,3.0,80.3,8.1,21.8
77.4,1.2,20.5,5.4,68.2,6.6,49.9
83.8,3.1,12.0,0.6,83.1,1.5,15.3
80.5,2.7,0.8,0.2,81.8,4.6,28.4
81.5,2.8,4.7,0.9,81.4,7.7,18.2
86.0,4.6,20.7,0.5,83.0,9.8,15.0
85.1,3.1,20.2,0.8,80.0,7.5,22.4
88.8,1.4,3.8,3.4,87.3,6.4,25.1
77.1,1.6,12.1,1.2,73.4,8.1,20.2
79.5,3.8,10.9,0.8,79.7,7.6,24.0
79.1,3.8,12.9,2.8,76.4,9.1,24.6
81.7,2.6,0.3,0.7,81.9,7.3,36.5
75.8,3.5,0.1,2.7,76.3,4.7,35.3
84.6,1.8,18.9,3.0,77.8,8.0,31.6
77.6,1.4,4.7,0.4,76.9,2.7,29.1
79.4,4.5,12.0,0.5,80.0,3.4,15.4
73.9,1.5,18.2,0.5,68.5,6.2,19.9
79.7,1.4,6.5,0.6,77.8,7.6,39.5
85.9,2.1,22.1,4.6,77.6,11.9,32.0
88.5,4.1,10.7,0.7,87.8,6.0,22.3
99.6,1.7,0.2,5.2,100.4,7.4,17.9
78.9,2.5,1.3,1.7,79.5,8.4,26.2
87.7,2.0,0.1,3.9,88.6,8.9,28.6
83.9,3.5,18.9,5.8,79.0,10.2,31.8
93.1,1.5,8.2,0.6,87.7,6.0,51.5
75.3,2.4,21.0,0.6,69.2,6.4,27.4
84.1,1.5,3.9,2.6,83.3,1.0,24.6
73.0,1.7,9.8,5.8,72.2,6.0,12.9
84.1,1.3,0.3,2.7,84.8,7.3,21.6
76.9,1.9,20.2,5.8,73.1,9.5,25.4
82.6,1.2,7.4,4.0,80.2,3.8,32.6
85.7,3.9,0.2,0.5,86.8,8.4,25.0
85.4,4.2,15.4,4.9,84.9,7.3,31.9
87.7,1.9,12.3,2.0,85.0,6.8,24.0
76.6,2.2,0.7,4.9,75.2,9.3,31.2
78.3,2.3,2.0,2.4,79.3,5.8,27.9
82.1,2.7,5.5,5.4,79.9,7.5,30.2
75.2,2.9,15.7,1.3,72.3,5.1,31.4
97.2,3.5,12.7,0.4,96.9,6.3,16.0
80.2,2.1,0.2,5.3,80.1,3.1,42.1
82.4,3.6,0.0,4.2,84.2,6.7,31.4
89.2,2.5,11.7,3.3,86.9,4.9,19.1
88.0,1.6,0.3,5.8,87.6,9.2,21.2
72.3,3.1,14.1,4.5,68.7,6.0,24.7
85.6,2.0,21.4,5.9,78.4,5.3,29.1
76.8,0.8,11.6,5.9,71.9,11.7,24.9
81.3,1.7,12.9,4.6,77.8,2.9,33.2
88.9,3.2,15.5,0.5,87.5,3.6,22.1
64.1,3.4,3.1,0.2,66.1,5.9,27.1
77.7,1.9,8.6,3.9,75.3,5.8,22.1
77.2,4.3,6.2,4.2,77.4,4.1,26.6
96.1,1.7,0.7,2.1,95.1,13.2,36.2
80.4,2.0,7.4,3.9,78.3,11.0,26.4
92.7,2.0,8.0,2.1,90.8,8.3,24.1
83.3,2.6,6.2,2.6,83.6,8.4,19.6
90.9,3.0,12.3,0.8,88.0,8.3,31.9
90.6,3.8,1.7,2.3,92.5,2.4,23.5
82.4,0.8,0.4,0.2,82.6,3.7,26.4
80.5,5.1,16.7,0.7,78.8,4.9,27.0
83.0,1.2,18.7,0.3,77.6,8.3,20.8
77.3,3.9,9.7,0.5,76.8,8.2,15.6
78.3,3.5,3.6,0.3,78.9,7.8,37.9
88.1,3.1,18.4,5.4,84.4,8.4,19.3
90.2,0.6,14.2,0.3,86.3,4.5,15.8
85.6,1.6,0.1,0.5,86.2,9.0,13.4
66.7,1.7,20.8,1.4,59.5,5.5,43.3
76.9,1.4,11.7,0.8,75.4,3.0,21.5
67.5,3.1,7.5,3.3,65.6,7.3,33.5
96.3,0.8,2.0,4.3,94.9,7.0,36.8
79.9,2.9,11.4,4.9,77.8,3.1,31.3
102.2,2.5,18.3,3.0,98.0,7.3,30.1
80.0,5.0,0.2,0.6,82.3,3.0,33.5
79.6,1.5,20.0,0.8,74.6,9.2,32.0
82.6,3.8,7.7,0.5,80.9,4.3,41.4
78.6,1.5,0.8,0.5,79.7,4.2,23.2
86.1,3.9,1.5,2.5,86.7,12.9,26.7
76.4,3.0,2.7,0.9,78.0,5.1,20.7
81.9,2.6,11.4,2.1,78.6,8.4,29.8
77.8,2.0,14.7,0.7,75.1,9.6,14.7
80.1,1.1,21.6,1.9,73.2,5.9,42.2
67.5,0.9,18.7,3.5,62.9,6.7,17.7
72.3,1.8,3.8,0.5,70.7,3.0,38.7
90.2,0.3,5.5,4.5,87.4,8.7,31.5
84.0,2.2,2.9,4.2,83.9,5.2,25.5
89.2,4.5,10.3,4.7,89.1,2.3,21.2
75.0,1.8,18.3,0.2,72.6,7.9,19.4
75.5,0.6,7.2,2.6,71.1,6.8,37.4
82.9,3.6,12.4,5.3,80.7,9.2,24.0
84.4,1.8,19.1,2.3,77.8,7.8,37.3
92.8,1.6,1.3,4.7,90.7,5.7,41.0
79.5,4.0,0.1,0.4,82.1,9.7,23.6
69.4,1.7,10.8,5.3,65.8,5.1,18.3
71.4,3.4,10.7,5.5,70.0,5.2,14.2
84.5,2.3,2.6,0.3,85.0,11.1,33.5
102.2,5.0,19.2,0.4,99.3,9.7,41.0
85.5,4.3,0.4,1.2,87.2,1.1,44.8
90.0,3.3,9.3,3.9,89.3,7.9,17.9
83.1,1.9,14.9,4.9,79.9,11.1,20.5
78.5,2.7,16.1,0.5,75.3,7.6,33.1
79.7,3.2,13.7,4.7,75.8,6.3,39.4
100.5,1.8,6.2,2.4,99.5,7.7,27.2
79.5,0.9,9.3,0.3,76.4,8.5,32.4
86.2,0.6,0.4,4.9,85.4,2.3,17.3
78.1,2.3,11.6,4.6,73.8,5.9,32.2
80.7,1.5,0.4,5.2,77.7,8.7,45.1
71.2,1.9,4.3,0.3,71.7,4.7,23.3
80.7,1.9,17.5,3.2,78.8,3.1,15.4
88.6,3.9,14.8,1.3,85.1,3.4,41.0
80.3,0.6,0.2,5.3,78.9,5.3,27.5
76.6,2.4,0.3,2.1,77.7,5.2,33.1
82.6,0.9,14.2,0.7,77.8,6.5,38.9
101.2,0.6,0.6,3.9,98.7,11.1,28.1
82.0,0.5,17.4,4.6,75.0,7.8,34.0
70.4,1.7,2.5,0.4,68.9,8.3,39.6
82.1,2.5,1.1,0.6,83.2,2.5,28.8
98.4,1.5,11.1,0.3,96.9,6.3,26.9
85.1,1.4,12.4,0.4,82.1,8.5,24.8
90.7,1.9,13.6,4.7,87.1,11.0,21.3
90.5,2.2,21.4,0.4,87.3,7.8,16.8
99.0,4.4,0.2,0.7,103.9,3.8,18.3
80.4,2.3,15.1,1.4,78.6,9.5,18.9
82.7,0.6,11.3,1.8,77.0,6.7,41.5
79.8,2.1,9.8,1.4,78.8,8.2,29.0
82.4,0.5,17.8,0.6,78.7,4.4,17.2
98.1,2.0,5.0,0.6,99.1,1.7,23.3
69.3,1.9,0.9,1.5,69.4,6.6,24.0
88.3,1.5,5.3,3.6,86.9,2.2,26.6
89.4,1.1,11.3,0.6,87.3,5.3,33.3
90.9,1.0,0.9,0.7,90.7,2.1,29.0
78.2,2.5,21.0,2.4,75.1,7.9,28.1
81.4,0.9,8.1,0.4,79.0,6.2,31.8
81.2,1.8,0.4,0.1,81.1,7.2,36.4
81.5,3.7,8.0,1.8,80.4,6.8,25.0
86.1,1.0,8.4,2.2,83.2,4.8,18.6
81.2,1.6,2.1,0.8,81.2,4.6,25.2
80.1,3.1,12.0,0.8,78.1,7.9,22.7
76.5,3.2,0.4,1.4,77.7,4.4,16.4
84.4,2.6,2.0,0.4,83.5,5.7,36.3
81.9,4.7,15.5,0.2,79.9,7.6,25.8
73.7,3.8,4.2,2.1,74.3,10.4,18.4
90.1,2.4,12.2,3.4,85.4,9.2,18.1
95.5,1.4,0.3,0.9,95.6,8.0,20.7
81.5,1.5,16.6,2.2,76.9,5.7,12.1
78.8,3.5,11.2,4.5,77.7,13.2,30.7
82.0,2.9,18.6,5.4,77.8,6.4,22.0
85.7,2.8,0.0,0.5,87.4,10.1,27.7
76.0,2.6,20.3,1.5,65.5,9.2,47.2
72.4,1.6,1.3,4.6,71.4,8.6,25.9
89.3,2.8,0.0,2.6,90.6,1.6,20.2
96.1,2.8,5.9,0.5,94.9,6.2,29.4
84.1,0.8,2.9,0.5,83.7,2.1,15.7
73.4,2.4,20.8,4.4,70.0,4.7,42.0
74.1,1.3,7.4,0.6,71.4,7.6,32.9
78.2,2.0,7.3,5.9,75.7,9.4,39.6
81.5,3.1,19.5,1.5,77.1,7.6,31.0
79.8,2.6,0.1,0.7,81.9,1.2,31.7
99.3,4.5,15.8,1.6,96.1,3.9,30.6
90.8,1.4,9.2,1.0,87.7,10.5,26.0
83.5,4.3,19.1,1.1,82.2,7.5,14.4
75.2,1.5,17.2,0.2,68.4,2.9,26.7
84.3,2.0,2.8,0.7,84.6,7.6,27.2
101.2,1.8,2.1,0.6,101.3,6.7,14.6
84.0,1.4,6.6,5.3,78.5,6.8,51.2
86.3,0.6,4.8,0.9,84.2,11.8,30.5
78.8,2.0,13.5,1.0,77.0,4.8,19.3
88.8,1.9,6.9,0.4,87.5,1.6,36.7
69.1,3.7,16.8,2.4,64.2,5.0,41.6
79.4,2.8,7.0,0.2,79.5,10.3,26.6
75.4,2.8,19.7,5.3,72.4,6.1,27.2
98.6,4.0,15.6,2.1,97.2,5.3,33.1
82.7,4.7,4.5,4.0,84.4,4.6,24.8
92.1,1.8,0.4,1.0,93.1,4.5,27.7
82.0,2.4,16.1,1.7,78.5,11.2,21.4
80.7,1.3,4.5,0.8,79.7,3.5,25.8
75.3,2.3,20.4,4.0,71.0,2.3,29.0
79.8,0.9,3.6,0.6,78.3,7.2,21.4
82.0,1.7,17.0,0.5,76.6,9.6,27.9
75.6,1.5,7.7,0.6,75.3,5.5,24.4
83.6,1.4,15.7,2.3,79.4,9.2,20.6
76.2,1.1,8.8,0.6,73.6,2.2,16.2
80.3,3.1,0.6,0.6,81.9,7.3,24.6
69.3,1.5,11.8,0.3,67.1,5.3,25.7
86.9,1.7,2.8,0.8,87.5,2.9,19.7
71.9,3.0,20.1,4.6,68.3,7.0,30.3
79.7,2.4,8.1,0.8,78.0,9.9,29.2
84.4,2.4,19.5,0.5,81.1,6.8,21.7
85.7,1.3,11.7,4.1,80.8,6.9,44.9
78.6,1.1,4.4,0.5,76.3,8.7,23.6
90.1,5.3,2.6,0.5,93.6,5.9,28.6
81.5,1.0,9.6,0.6,79.2,4.9,32.6
84.5,1.7,15.7,1.4,80.3,7.1,25.4
90.7,2.1,13.9,1.7,86.5,11.2,30.2
67.4,3.1,12.6,2.2,66.0,3.9,25.6
98.3,3.1,7.7,0.5,98.9,11.0,14.7
87.7,3.5,0.3,4.9,88.6,5.7,16.9
90.0,5.2,3.1,1.7,90.9,9.7,27.5
71.7,1.5,3.8,3.2,71.7,5.9,24.4
91.8,4.2,8.2,2.7,91.1,8.3,16.6
76.3,2.8,0.9,3.6,77.2,7.3,24.8
81.2,0.1,6.2,0.1,78.6,4.3,25.7
81.8,4.0,8.1,3.1,81.0,1.3,40.1
83.2,1.4,17.9,0.8,78.5,6.2,35.5
89.8,3.0,16.7,1.7,88.0,12.8,32.7
85.1,1.9,0.4,0.4,83.0,6.7,45.0
70.9,2.1,21.7,3.9,67.0,8.7,14.7
82.6,5.0,21.4,0.1,79.7,1.8,27.2
79.2,2.4,8.7,1.8,77.7,7.2,25.8
82.6,0.8,0.0,4.6,83.1,6.6,24.1
80.8,2.4,17.1,0.4,78.2,4.0,21.5
76.6,1.5,3.0,4.8,75.3,5.5,31.9
86.7,0.4,12.7,0.4,83.7,4.4,32.2
88.2,0.4,21.8,4.8,79.7,9.9,27.7
83.7,4.5,1.0,1.1,86.4,3.3,17.6
77.8,2.5,18.0,4.2,72.4,5.6,22.3
96.2,4.4,9.0,0.0,97.5,6.6,14.4
86.6,2.5,19.3,0.4,82.9,3.7,16.4
79.3,2.5,13.5,0.2,76.1,6.6,32.9
87.7,3.4,13.8,0.6,85.5,3.1,25.1
76.3,3.9,4.3,4.2,75.5,6.2,18.4
84.0,1.9,5.1,3.2,82.5,1.6,13.9
82.3,1.8,20.3,0.8,74.8,6.9,22.4
89.2,1.3,2.1,0.3,88.4,6.4,31.0
88.7,4.7,1.2,1.3,92.0,10.6,26.0
80.1,1.6,6.7,5.7,76.1,10.8,32.0
81.3,4.6,21.7,0.9,78.4,5.7,27.2
72.8,2.1,19.4,3.9,65.5,9.9,18.7
78.6,2.1,17.2,0.3,73.4,2.8,22.9
78.6,3.2,18.1,1.9,76.9,5.2,25.7
78.0,4.6,3.0,2.2,78.5,3.4,28.8
87.5,2.5,9.7,0.4,86.4,11.2,23.5
74.7,1.8,21.6,1.5,67.7,3.9,38.2
81.7,1.1,6.1,0.4,80.8,7.2,22.5
77.8,1.6,3.0,0.8,77.0,4.1,23.7
80.8,1.6,0.8,0.9,81.2,5.7,29.7
73.4,2.4,18.0,1.7,69.5,9.8,35.8
83.7,3.1,19.2,3.1,78.7,5.9,31.5
85.7,1.1,8.2,4.6,84.2,3.7,28.0
80.3,1.2,0.2,0.4,80.3,13.2,26.1
76.3,2.6,16.5,1.4,71.3,8.7,30.1
83.8,0.4,21.6,0.5,78.3,9.9,18.1
85.6,4.4,4.7,1.6,87.3,11.0,25.2
81.8,3.7,16.5,1.7,73.6,6.6,51.0
79.6,0.5,11.3,0.2,75.4,4.2,44.9
83.6,2.1,2.1,0.9,84.7,6.0,16.6
91.0,2.5,16.8,5.0,87.3,3.9,15.0
84.7,1.7,0.3,0.9,84.1,9.3,32.1
78.9,2.3,4.2,0.7,77.6,7.0,42.1
72.2,2.6,17.9,2.1,69.5,3.1,16.1
76.9,0.6,8.4,5.2,74.3,11.0,17.2
65.8,4.4,15.8,2.6,61.7,6.0,20.2
81.2,1.0,3.2,3.4,80.1,6.8,17.8
77.4,2.0,0.0,3.5,78.1,1.1,16.3
81.5,2.6,15.9,4.4,78.3,6.0,40.3
89.0,1.2,21.9,0.7,80.3,5.8,65.9
73.7,4.3,20.8,0.7,67.3,7.0,31.5
75.7,3.6,13.5,4.0,72.5,7.0,26.4
84.7,1.3,19.5,2.6,77.7,2.6,18.8
86.8,2.8,10.6,0.5,85.4,8.7,16.2
79.5,2.1,19.3,0.4,72.8,3.8,14.5
70.0,2.4,13.4,2.5,66.2,5.8,17.6
80.1,2.4,20.7,0.5,75.5,5.2,46.1
78.0,2.0,9.7,0.8,75.3,5.4,33.4
85.0,3.9,11.8,4.3,81.5,12.9,21.6
75.0,4.5,18.4,4.4,73.0,5.9,43.4
81.0,5.3,20.4,1.1,77.7,5.8,22.3
78.9,3.4,3.5,2.5,79.6,3.8,19.9
81.4,1.9,22.1,2.4,73.1,5.0,50.1
81.0,2.4,9.3,0.4,78.8,11.0,14.2
100.9,3.3,7.4,0.2,99.6,7.8,34.8
88.7,2.0,20.8,1.1,85.5,5.2,20.8
82.3,3.0,5.1,0.3,82.7,11.1,29.4
80.4,2.3,11.4,2.6,75.8,9.7,28.1
82.8,4.6,11.3,0.7,86.1,3.4,21.6
80.1,3.9,16.2,0.2,77.0,4.4,30.1
81.0,4.0,8.3,5.8,79.7,4.3,33.5
83.7,1.8,7.4,0.5,81.6,9.4,29.4
85.0,4.1,2.6,1.2,86.1,13.8,12.2
67.9,2.5,13.3,1.2,65.1,3.2,27.7
87.4,3.2,5.7,3.2,87.1,7.4,19.3
72.6,1.4,14.9,4.6,67.2,7.7,37.1
76.9,4.0,6.0,4.1,76.0,10.5,17.3
90.0,0.3,0.2,0.1,89.6,4.8,15.2
84.5,1.5,18.3,0.6,77.5,4.1,35.2
69.5,1.2,20.5,3.8,60.1,8.5,16.7
89.2,1.8,2.2,3.8,88.2,10.1,35.3
92.1,1.8,18.5,3.4,87.3,6.4,20.2
91.8,0.8,7.3,3.1,88.3,5.6,25.5
78.0,2.3,3.4,4.7,76.3,3.8,36.4
75.8,3.1,13.2,4.4,70.7,8.2,38.5
83.0,2.6,0.0,2.5,85.3,3.2,17.2
85.0,1.2,20.0,0.1,76.2,5.3,50.9
77.9,2.3,20.2,5.2,70.1,6.4,35.2
75.3,1.9,0.2,2.4,73.1,7.8,44.7
81.8,1.5,10.6,3.6,77.7,12.5,15.6
81.2,3.1,22.0,4.1,76.4,8.9,26.7
80.0,4.1,0.3,5.3,81.4,3.0,27.8
100.1,3.6,10.2,0.3,99.3,5.9,31.1
78.6,3.8,14.5,4.6,75.4,3.8,26.8
89.7,1.6,2.4,5.3,87.1,7.5,35.0
75.7,1.4,5.2,3.5,74.3,5.0,30.5
83.0,1.3,6.7,0.2,81.6,4.0,20.3
85.0,3.0,13.3,0.2,82.1,9.9,24.0
79.7,4.3,11.0,2.2,79.8,0.8,12.8
88.5,1.6,0.2,0.8,89.4,7.0,24.6
65.8,3.4,6.7,5.2,65.4,7.4,26.7
74.7,3.0,11.6,1.1,71.5,8.5,13.7
73.4,3.5,19.3,0.4,69.2,7.4,27.1
83.6,4.7,13.0,5.0,81.5,6.9,44.0
80.1,4.4,9.1,1.2,79.4,7.7,29.9
93.1,4.4,4.9,0.8,94.3,8.0,25.2
81.3,2.6,9.1,0.2,79.4,7.9,17.7
71.4,4.3,12.4,0.4,71.9,9.4,26.0
84.8,2.0,0.0,4.9,83.1,5.0,39.2
76.3,1.6,10.1,1.2,74.9,3.2,29.9
79.6,2.1,18.3,4.9,73.0,5.8,42.5
89.2,2.0,0.4,0.4,89.8,6.0,25.4
80.3,2.9,6.7,4.3,79.4,10.2,18.3
93.9,3.0,12.8,5.0,93.4,7.5,23.6
77.9,3.0,9.0,2.9,78.0,4.3,28.2
87.1,5.2,19.5,0.9,84.0,6.3,31.5
82.9,0.5,2.7,0.8,79.9,4.3,45.5
73.6,1.1,4.5,0.5,71.7,4.9,34.6
78.1,3.9,0.1,0.7,78.8,5.7,32.0
80.2,1.4,10.2,5.9,76.4,6.2,19.6
79.6,3.8,1.8,2.4,80.0,8.4,17.8
78.1,3.0,18.4,0.5,71.9,7.3,43.0
83.2,1.4,0.2,5.4,82.9,6.2,18.6
86.9,1.3,0.4,0.2,87.8,5.0,20.0
76.8,2.0,1.6,0.8,77.6,7.6,29.1
84.6,1.0,15.1,5.4,79.5,4.0,31.6
79.7,2.3,18.0,2.0,76.3,6.7,33.8
94.5,0.6,0.1,1.3,93.8,5.2,26.5
89.3,3.9,6.9,5.2,90.6,3.3,33.8
77.4,3.9,15.9,0.1,73.0,9.8,29.3
82.8,3.4,22.1,0.3,80.5,2.9,31.9
93.1,2.6,18.2,0.5,90.3,6.4,22.8
69.8,3.2,4.7,2.4,70.0,9.6,33.8
76.4,2.1,18.7,4.7,71.0,5.3,46.5
75.8,1.9,11.8,3.8,71.3,12.7,28.6
80.4,1.3,21.5,0.6,73.4,8.4,20.0
94.9,1.0,3.5,5.9,92.7,9.3,32.1
92.3,2.1,0.1,1.8,92.3,6.5,35.3
80.9,2.8,6.1,4.7,78.8,6.8,33.0
80.3,2.4,9.4,1.0,77.7,9.6,26.8
79.6,2.8,4.7,5.0,80.4,5.2,25.5
82.3,1.0,5.8,0.4,81.1,6.3,24.3
76.9,2.2,8.5,5.9,73.8,5.2,30.0
71.4,1.7,7.9,0.2,70.7,9.6,16.2
82.8,2.0,6.5,4.8,81.7,3.2,28.2
85.0,4.5,18.8,1.7,82.7,4.3,26.8
84.1,1.6,4.7,2.3,83.3,9.0,21.2
81.0,3.8,0.8,4.0,83.5,3.8,22.0
86.1,2.4,14.2,1.3,83.0,8.9,31.2
67.6,3.2,18.4,1.3,63.6,8.7,30.0
91.9,0.6,3.1,4.1,90.3,4.8,25.4
95.5,1.5,1.9,0.9,94.3,4.4,39.6
84.6,3.6,16.0,1.8,81.0,9.3,15.6
88.5,2.6,6.7,5.5,86.7,11.0,19.5
79.6,1.5,0.9,0.2,79.1,8.3,35.2
83.3,2.2,2.3,0.5,81.7,6.8,40.1
86.2,2.2,20.5,0.3,80.9,10.3,24.6
87.6,0.3,8.3,4.0,84.6,2.7,29.2
78.8,4.4,2.3,1.3,79.3,9.3,25.0
84.8,3.3,10.7,0.4,82.0,5.3,44.3
80.9,2.9,4.5,0.6,81.3,2.4,17.9
86.0,5.3,5.7,0.9,86.2,9.0,24.7
91.6,4.6,22.0,1.8,86.4,5.4,26.4
69.9,4.0,2.4,0.7,70.2,10.5,26.0
83.6,1.1,16.6,5.7,76.7,5.2,48.4
80.9,2.2,4.1,4.4,79.6,6.4,32.3
83.2,1.5,12.8,2.3,81.4,3.8,16.2
76.4,4.1,16.2,0.5,74.9,2.4,18.7
75.2,0.5,10.2,2.7,71.6,2.0,32.8
86.3,1.4,15.4,2.7,82.3,6.2,15.1
87.1,2.5,0.7,1.2,87.1,10.5,29.4
78.8,2.0,13.1,5.3,75.8,7.2,20.1
99.7,4.5,7.7,1.2,97.2,10.2,42.1
76.7,1.2,0.5,4.4,72.2,9.1,39.8
85.8,1.6,11.4,4.2,81.7,4.0,27.6
80.1,0.3,8.7,2.1,76.8,2.0,34.2
80.0,2.6,13.4,0.5,79.3,7.7,18.9
84.3,1.3,18.8,3.8,79.5,5.9,28.3
77.3,3.5,9.7,1.5,75.5,1.7,42.0
82.8,4.5,21.2,0.8,77.9,9.8,25.6
81.1,1.8,13.0,0.5,78.2,7.6,22.3
72.5,4.6,5.4,4.1,72.3,4.1,24.1
74.8,2.9,2.1,0.3,74.5,8.3,37.5
80.5,1.3,1.0,0.6,80.0,4.0,31.5
79.0,2.7,17.2,1.2,74.4,9.2,16.7
76.2,2.0,9.8,2.2,74.6,6.6,26.3
81.6,1.6,13.1,2.2,79.1,6.4,26.6
87.6,3.1,1.0,4.1,87.4,3.7,38.8
86.8,4.2,13.0,3.2,84.5,5.6,40.7
70.6,3.6,19.1,1.4,68.9,8.4,18.8
77.3,0.2,0.5,5.5,76.1,4.8,22.3
72.0,5.0,4.0,1.2,74.5,8.7,19.4
79.3,1.3,8.3,3.9,76.2,4.1,26.4
93.4,4.0,22.0,0.8,89.0,3.2,26.0
81.2,1.4,19.3,0.6,75.6,7.2,40.6
79.3,2.3,15.0,6.0,74.6,5.2,33.5
79.8,3.6,19.7,5.8,77.1,9.9,14.9
91.5,1.8,5.9,3.6,87.1,12.8,36.7
77.3,2.0,16.8,3.5,71.8,2.4,21.7
81.4,3.6,9.8,1.8,76.6,6.5,55.0
77.6,4.7,14.1,0.4,76.6,1.9,18.1
79.4,3.7,21.4,2.0,79.4,9.5,26.5
89.0,2.5,1.0,2.0,90.6,2.2,27.8
86.9,1.5,3.4,0.4,86.6,9.1,18.6
94.0,5.1,11.2,3.9,91.6,8.6,27.9
76.9,3.1,13.6,0.9,75.0,8.7,19.7
82.5,2.5,4.3,0.3,81.4,10.5,39.5
80.8,1.3,5.3,0.2,80.5,8.0,28.4
90.8,0.7,11.3,0.3,87.3,9.7,27.9
83.2,2.5,9.4,4.0,79.1,2.4,47.4
78.4,2.2,4.2,1.3,78.3,3.2,31.6
92.6,2.9,12.0,5.6,89.6,7.1,29.8
93.7,0.4,6.7,5.3,90.7,12.3,35.2
80.1,2.8,8.3,3.1,78.4,4.7,19.4
71.7,1.8,15.3,0.6,69.8,5.2,13.3
82.1,2.0,21.8,2.2,76.8,5.2,48.1
79.5,1.1,7.0,6.0,77.7,4.7,19.3
96.0,4.5,12.5,4.0,93.4,5.0,30.8
81.2,0.5,16.3,0.7,74.6,3.9,36.3
79.5,3.0,0.4,0.6,81.5,4.6,26.3
86.7,3.3,12.6,5.9,82.6,5.4,26.7
71.6,2.3,15.1,0.8,68.9,9.0,25.3
82.6,1.3,15.7,4.3,79.3,4.5,21.7
100.1,0.5,12.1,3.4,96.7,0.9,26.9
89.3,1.6,7.9,1.0,89.0,3.6,19.8
70.3,2.2,6.4,1.4,69.4,9.4,27.6
88.7,1.7,5.0,4.8,86.2,8.9,36.0
87.2,2.9,10.2,2.3,83.6,5.8,34.8
72.4,1.6,16.4,4.8,68.0,5.5,29.7
73.7,2.1,10.4,0.6,73.0,2.8,22.0
84.6,1.5,8.8,4.1,80.7,4.4,39.8
70.8,3.0,13.0,1.9,68.9,6.8,16.5
84.7,2.5,12.1,0.5,81.5,11.6,18.5
