(1) Schlüsselzahl (Schl.) der Tat;(2) Straftat;(3) Geschlecht;(4) Tatverdächtige insgesamt;(5) Kinder bis unter 6 Jahre;(6) Kinder 6  bis unter 8 ;(7) Kinder 8  bis unter 10;(8) Kinder 10  bis unter 12;(9) Kinder 12  bis unter 14;(10) Kinder insgesamt ;(11) Jugendliche 14 bis unter 16;(12) Jugendliche 16  bis unter 18;(13) Jugendliche insgesamt;(13a) Minderjährige insgesamt;(14) Heranwachsende;(15) Insgesamt bis unter 21 Jahre;(16) Erwachsene 21 bis unter 23;(17) Erwachsene 23  bis unter 25;(18) Erwachsene 21 bis unter 25;(19) Erwachsene 25  bis unter 30;(20) Erwachsene 30  bis unter 40;(21) Erwachsene 40  bis unter 50;(22) Erwachsene 50  bis unter 60;(23) Erwachsene 60  und mehr Jahre;(24) Erwachsene insgesamt
728020;Straftaten gegen das Bundesdatenschutzgesetz;W;1;0;0;0;0;0;0;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0
728020;Straftaten gegen das Bundesdatenschutzgesetz;M;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;2
728020;Straftaten gegen das Bundesdatenschutzgesetz;G;3;0;0;0;0;0;0;1;0;1;1;0;1;0;1;1;0;0;0;0;1;2
730000;Rauschgiftdelikte -Betäubungsmittelgesetz- (soweit nicht bereits mit anderer Schlüsselzahl erfasst);W;1.252;0;0;0;0;12;12;85;129;214;226;172;398;115;89;204;166;256;139;68;21;854
730000;Rauschgiftdelikte -Betäubungsmittelgesetz- (soweit nicht bereits mit anderer Schlüsselzahl erfasst);M;7.938;0;0;0;1;20;21;242;705;947;968;1.387;2.355;817;651;1.468;1.268;1.737;750;288;72;5.583
730000;Rauschgiftdelikte -Betäubungsmittelgesetz- (soweit nicht bereits mit anderer Schlüsselzahl erfasst);G;9.190;0;0;0;1;32;33;327;834;1.161;1.194;1.559;2.753;932;740;1.672;1.434;1.993;889;356;93;6.437
731000;Allgemeine Verstöße § 29 BtMG (soweit nicht unter 7340 pp. zu erfassen);W;1.103;0;0;0;0;12;12;82;121;203;215;158;373;99;75;174;142;224;117;56;17;730
731000;Allgemeine Verstöße § 29 BtMG (soweit nicht unter 7340 pp. zu erfassen);M;6.772;0;0;0;1;18;19;222;618;840;859;1.219;2.078;713;548;1.261;1.062;1.463;630;224;54;4.694
731000;Allgemeine Verstöße § 29 BtMG (soweit nicht unter 7340 pp. zu erfassen);G;7.875;0;0;0;1;30;31;304;739;1.043;1.074;1.377;2.451;812;623;1.435;1.204;1.687;747;280;71;5.424
731100;Allgemeiner Verstoß (§ 29 BtMG) - mit Heroin;W;28;0;0;0;0;0;0;0;1;1;1;0;1;0;2;2;1;8;10;6;0;27
731100;Allgemeiner Verstoß (§ 29 BtMG) - mit Heroin;M;216;0;0;0;0;1;1;0;4;4;5;13;18;16;9;25;28;62;60;22;1;198
731100;Allgemeiner Verstoß (§ 29 BtMG) - mit Heroin;G;244;0;0;0;0;1;1;0;5;5;6;13;19;16;11;27;29;70;70;28;1;225
731200;Allgemeiner Verstoß (§ 29 BtMG) - mit Kokain einschl. Crack;W;82;0;0;0;0;0;0;2;4;6;6;8;14;6;6;12;16;24;8;7;1;68
731200;Allgemeiner Verstoß (§ 29 BtMG) - mit Kokain einschl. Crack;M;607;0;0;0;0;1;1;8;12;20;21;51;72;43;52;95;129;171;104;30;6;535
731200;Allgemeiner Verstoß (§ 29 BtMG) - mit Kokain einschl. Crack;G;689;0;0;0;0;1;1;10;16;26;27;59;86;49;58;107;145;195;112;37;7;603
731201;Allgemeiner Verstoß (§ 29 BtMG) - mit Crack;W;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;1;0;5
731201;Allgemeiner Verstoß (§ 29 BtMG) - mit Crack;M;22;0;0;0;0;0;0;1;0;1;1;2;3;2;1;3;4;7;2;2;1;19
731201;Allgemeiner Verstoß (§ 29 BtMG) - mit Crack;G;27;0;0;0;0;0;0;1;0;1;1;2;3;2;1;3;6;8;3;3;1;24
731202;Allgemeiner Verstoß (§ 29 BtMG) - Kokain;W;77;0;0;0;0;0;0;2;4;6;6;8;14;6;6;12;14;23;7;6;1;63
731202;Allgemeiner Verstoß (§ 29 BtMG) - Kokain;M;586;0;0;0;0;1;1;7;12;19;20;49;69;41;51;92;125;164;102;29;5;517
731202;Allgemeiner Verstoß (§ 29 BtMG) - Kokain;G;663;0;0;0;0;1;1;9;16;25;26;57;83;47;57;104;139;187;109;35;6;580
731300;Allgemeiner Verstoß (§ 29 BtMG) - mit LSD;W;3;0;0;0;0;0;0;1;0;1;1;1;2;0;0;0;0;1;0;0;0;1
731300;Allgemeiner Verstoß (§ 29 BtMG) - mit LSD;M;26;0;0;0;0;0;0;0;3;3;3;7;10;6;1;7;4;4;1;0;0;16
731300;Allgemeiner Verstoß (§ 29 BtMG) - mit LSD;G;29;0;0;0;0;0;0;1;3;4;4;8;12;6;1;7;4;5;1;0;0;17
731400;Allgemeiner Verstoß mit NPS (BtMG);W;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1
731400;Allgemeiner Verstoß mit NPS (BtMG);M;24;0;0;0;0;0;0;2;0;2;2;3;5;2;2;4;4;8;1;2;0;19
731400;Allgemeiner Verstoß mit NPS (BtMG);G;25;0;0;0;0;0;0;2;0;2;2;3;5;2;3;5;4;8;1;2;0;20
731600;Allgemeiner Verstoß mit Amphetamin und seinen Derivaten in Pulver- oder flüssiger sowie in Tabletten- bzw. Kapselform (Ecstasy);W;188;0;0;0;0;5;5;19;20;39;44;12;56;12;13;25;27;51;21;6;2;132
731600;Allgemeiner Verstoß mit Amphetamin und seinen Derivaten in Pulver- oder flüssiger sowie in Tabletten- bzw. Kapselform (Ecstasy);M;750;0;0;0;0;2;2;27;49;76;78;103;181;69;48;117;122;221;81;27;1;569
731600;Allgemeiner Verstoß mit Amphetamin und seinen Derivaten in Pulver- oder flüssiger sowie in Tabletten- bzw. Kapselform (Ecstasy);G;938;0;0;0;0;7;7;46;69;115;122;115;237;81;61;142;149;272;102;33;3;701
731601;Allgemeiner Verstoß mit Amphetamin in Pulver- oder flüssiger Form;W;151;0;0;0;0;4;4;9;13;22;26;9;35;11;12;23;23;44;18;6;2;116
731601;Allgemeiner Verstoß mit Amphetamin in Pulver- oder flüssiger Form;M;601;0;0;0;0;2;2;14;26;40;42;79;121;53;36;89;106;184;77;23;1;480
731601;Allgemeiner Verstoß mit Amphetamin in Pulver- oder flüssiger Form;G;752;0;0;0;0;6;6;23;39;62;68;88;156;64;48;112;129;228;95;29;3;596
731602;Allgemeiner Verstoß mit Amphetamin in Tabletten- bzw. Kapselform (Ecstasy);W;39;0;0;0;0;1;1;10;7;17;18;3;21;2;1;3;4;8;3;0;0;18
731602;Allgemeiner Verstoß mit Amphetamin in Tabletten- bzw. Kapselform (Ecstasy);M;159;0;0;0;1;0;1;15;23;38;39;26;65;16;12;28;18;40;4;4;0;94
731602;Allgemeiner Verstoß mit Amphetamin in Tabletten- bzw. Kapselform (Ecstasy);G;198;0;0;0;1;1;2;25;30;55;57;29;86;18;13;31;22;48;7;4;0;112
731700;Allgemeiner Verstoß mit Methamphetamin in Pulver-, kristalliner oder flüssiger sowie in Tabletten- bzw. Kapselform;W;10;0;0;0;0;0;0;2;0;2;2;4;6;0;0;0;0;2;2;0;0;4
731700;Allgemeiner Verstoß mit Methamphetamin in Pulver-, kristalliner oder flüssiger sowie in Tabletten- bzw. Kapselform;M;68;0;0;0;0;0;0;0;3;3;3;11;14;12;6;18;13;16;6;1;0;54
731700;Allgemeiner Verstoß mit Methamphetamin in Pulver-, kristalliner oder flüssiger sowie in Tabletten- bzw. Kapselform;G;78;0;0;0;0;0;0;2;3;5;5;15;20;12;6;18;13;18;8;1;0;58
731701;Allgemeiner Verstoß Methamphetamin in Pulver- oder flüssiger Form;W;5;0;0;0;0;0;0;1;0;1;1;2;3;0;0;0;0;1;1;0;0;2
731701;Allgemeiner Verstoß Methamphetamin in Pulver- oder flüssiger Form;M;41;0;0;0;0;0;0;0;1;1;1;7;8;6;3;9;9;11;4;0;0;33
731701;Allgemeiner Verstoß Methamphetamin in Pulver- oder flüssiger Form;G;46;0;0;0;0;0;0;1;1;2;2;9;11;6;3;9;9;12;5;0;0;35
731702;Allgemeiner Verstoß Methamphetamin in kristalliner Form (Crystal);W;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;2
731702;Allgemeiner Verstoß Methamphetamin in kristalliner Form (Crystal);M;11;0;0;0;0;0;0;0;1;1;1;1;2;2;1;3;2;3;1;0;0;9
731702;Allgemeiner Verstoß Methamphetamin in kristalliner Form (Crystal);G;13;0;0;0;0;0;0;0;1;1;1;1;2;2;1;3;2;4;2;0;0;11
731703;Allgemeiner Verstoß Methamphetamin in Tabletten- bzw. Kapselform;W;3;0;0;0;0;0;0;1;0;1;1;2;3;0;0;0;0;0;0;0;0;0
731703;Allgemeiner Verstoß Methamphetamin in Tabletten- bzw. Kapselform;M;16;0;0;0;0;0;0;0;1;1;1;3;4;4;2;6;2;2;1;1;0;12
731703;Allgemeiner Verstoß Methamphetamin in Tabletten- bzw. Kapselform;G;19;0;0;0;0;0;0;1;1;2;2;5;7;4;2;6;2;2;1;1;0;12
731800;Allgemeiner Verstoß (§ 29 BtMG) - mit Cannabis und Zubereitungen;W;724;0;0;0;0;6;6;54;86;140;146;125;271;76;49;125;89;129;64;34;12;453
731800;Allgemeiner Verstoß (§ 29 BtMG) - mit Cannabis und Zubereitungen;M;4.928;0;0;0;1;16;17;193;536;729;746;1.009;1.755;549;411;960;747;939;357;130;40;3.173
731800;Allgemeiner Verstoß (§ 29 BtMG) - mit Cannabis und Zubereitungen;G;5.652;0;0;0;1;22;23;247;622;869;892;1.134;2.026;625;460;1.085;836;1.068;421;164;52;3.626
731900;Allgemeiner Verstoß (§ 29 BtMG) - mit sonstigen Betäubungsmitteln;W;104;0;0;0;0;2;2;8;15;23;25;11;36;5;6;11;14;21;16;4;2;68
731900;Allgemeiner Verstoß (§ 29 BtMG) - mit sonstigen Betäubungsmitteln;M;514;0;0;0;0;0;0;13;48;61;61;82;143;38;40;78;67;138;60;22;6;371
731900;Allgemeiner Verstoß (§ 29 BtMG) - mit sonstigen Betäubungsmitteln;G;618;0;0;0;0;2;2;21;63;84;86;93;179;43;46;89;81;159;76;26;8;439
732000;Unerlaubter Handel mit und Schmuggel von Rauschgiften § 29 BtMG;W;75;0;0;0;0;0;0;3;6;9;9;8;17;8;7;15;11;16;12;4;0;58
732000;Unerlaubter Handel mit und Schmuggel von Rauschgiften § 29 BtMG;M;755;0;0;0;0;3;3;37;99;136;139;150;289;79;68;147;104;123;65;23;4;466
732000;Unerlaubter Handel mit und Schmuggel von Rauschgiften § 29 BtMG;G;830;0;0;0;0;3;3;40;105;145;148;158;306;87;75;162;115;139;77;27;4;524
732100;Unerlaubter Handel mit und Schmuggel (§ 29 BtMG) - mit/von Heroin;W;6;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;4;0;0;5
732100;Unerlaubter Handel mit und Schmuggel (§ 29 BtMG) - mit/von Heroin;M;25;0;0;0;0;0;0;0;1;1;1;1;2;2;0;2;1;5;5;10;0;23
732100;Unerlaubter Handel mit und Schmuggel (§ 29 BtMG) - mit/von Heroin;G;31;0;0;0;0;0;0;0;1;1;1;2;3;2;0;2;1;6;9;10;0;28
732110;Unerlaubter Handel (§ 29 BtMG) - mit Heroin;W;6;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;4;0;0;5
732110;Unerlaubter Handel (§ 29 BtMG) - mit Heroin;M;24;0;0;0;0;0;0;0;1;1;1;1;2;2;0;2;1;5;5;9;0;22
732110;Unerlaubter Handel (§ 29 BtMG) - mit Heroin;G;30;0;0;0;0;0;0;0;1;1;1;2;3;2;0;2;1;6;9;9;0;27
732120;Schmuggel (§ 29 BtMG) - von Heroin;W;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
732120;Schmuggel (§ 29 BtMG) - von Heroin;M;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1
732120;Schmuggel (§ 29 BtMG) - von Heroin;G;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1
732200;Unerlaubter Handel mit und Schmuggel (§ 29 BtMG) - mit/von Kokain einschl. Crack;W;6;0;0;0;0;0;0;0;1;1;1;0;1;0;0;0;3;1;1;0;0;5
732200;Unerlaubter Handel mit und Schmuggel (§ 29 BtMG) - mit/von Kokain einschl. Crack;M;142;0;0;0;0;0;0;0;4;4;4;24;28;19;16;35;34;30;10;4;1;114
732200;Unerlaubter Handel mit und Schmuggel (§ 29 BtMG) - mit/von Kokain einschl. Crack;G;148;0;0;0;0;0;0;0;5;5;5;24;29;19;16;35;37;31;11;4;1;119
732210;Unerlaubter Handel (§ 29 BtMG) - mit Kokain einschl. Crack;W;6;0;0;0;0;0;0;0;1;1;1;0;1;0;0;0;3;1;1;0;0;5
732210;Unerlaubter Handel (§ 29 BtMG) - mit Kokain einschl. Crack;M;140;0;0;0;0;0;0;0;4;4;4;24;28;19;16;35;33;29;10;4;1;112
732210;Unerlaubter Handel (§ 29 BtMG) - mit Kokain einschl. Crack;G;146;0;0;0;0;0;0;0;5;5;5;24;29;19;16;35;36;30;11;4;1;117
732212;Unerlaubter Handel (§ 29 BtMG) - mit Kokain;W;6;0;0;0;0;0;0;0;1;1;1;0;1;0;0;0;3;1;1;0;0;5
732212;Unerlaubter Handel (§ 29 BtMG) - mit Kokain;M;140;0;0;0;0;0;0;0;4;4;4;24;28;19;16;35;33;29;10;4;1;112
732212;Unerlaubter Handel (§ 29 BtMG) - mit Kokain;G;146;0;0;0;0;0;0;0;5;5;5;24;29;19;16;35;36;30;11;4;1;117
732220;Schmuggel (§ 29 BtMG) - von Kokain einschl. Crack;W;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
732220;Schmuggel (§ 29 BtMG) - von Kokain einschl. Crack;M;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;2
732220;Schmuggel (§ 29 BtMG) - von Kokain einschl. Crack;G;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;2
732222;Schmuggel (§ 29 BtMG) - von Kokain;W;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
732222;Schmuggel (§ 29 BtMG) - von Kokain;M;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;2
732222;Schmuggel (§ 29 BtMG) - von Kokain;G;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;2
732300;Unerlaubter Handel mit und Schmuggel (§ 29 BtMG) - mit/von LSD;W;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
732300;Unerlaubter Handel mit und Schmuggel (§ 29 BtMG) - mit/von LSD;M;1;0;0;0;0;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;0;0
732300;Unerlaubter Handel mit und Schmuggel (§ 29 BtMG) - mit/von LSD;G;1;0;0;0;0;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;0;0
732310;Unerlaubter Handel (§ 29 BtMG) - mit LSD;W;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
732310;Unerlaubter Handel (§ 29 BtMG) - mit LSD;M;1;0;0;0;0;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;0;0
732310;Unerlaubter Handel (§ 29 BtMG) - mit LSD;G;1;0;0;0;0;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;0;0
732400;Unerlaubter Handel und Schmuggel mit NPS (BtMG);W;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
732400;Unerlaubter Handel und Schmuggel mit NPS (BtMG);M;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1
732400;Unerlaubter Handel und Schmuggel mit NPS (BtMG);G;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1
732410;Unerlaubter Handel mit NPS (BtMG);W;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
732410;Unerlaubter Handel mit NPS (BtMG);M;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1
732410;Unerlaubter Handel mit NPS (BtMG);G;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1
732600;Unerlaubter Handel mit und Schmuggel von Amphetamin und seinen Derivaten in Pulver- oder flüssiger sowie in Tabletten- bzw. Kapselform (Ecstasy);W;11;0;0;0;0;0;0;1;0;1;1;0;1;0;3;3;2;4;0;1;0;10
732600;Unerlaubter Handel mit und Schmuggel von Amphetamin und seinen Derivaten in Pulver- oder flüssiger sowie in Tabletten- bzw. Kapselform (Ecstasy);M;72;0;0;0;0;0;0;2;11;13;13;10;23;7;3;10;7;24;5;3;0;49
732600;Unerlaubter Handel mit und Schmuggel von Amphetamin und seinen Derivaten in Pulver- oder flüssiger sowie in Tabletten- bzw. Kapselform (Ecstasy);G;83;0;0;0;0;0;0;3;11;14;14;10;24;7;6;13;9;28;5;4;0;59
732610;Unerlaubter Handel - mit Amphetamin und seinen Derivaten in Pulver- oder flüssiger sowie in Tabletten- bzw. Kapselform (Ecstasy);W;11;0;0;0;0;0;0;1;0;1;1;0;1;0;3;3;2;4;0;1;0;10
732610;Unerlaubter Handel - mit Amphetamin und seinen Derivaten in Pulver- oder flüssiger sowie in Tabletten- bzw. Kapselform (Ecstasy);M;67;0;0;0;0;0;0;2;11;13;13;10;23;6;3;9;6;22;4;3;0;44
732610;Unerlaubter Handel - mit Amphetamin und seinen Derivaten in Pulver- oder flüssiger sowie in Tabletten- bzw. Kapselform (Ecstasy);G;78;0;0;0;0;0;0;3;11;14;14;10;24;6;6;12;8;26;4;4;0;54
732611;Unerlaubter Handel mit Amphetamin in Pulver- oder flüssiger Form;W;9;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;2;3;0;1;0;9
732611;Unerlaubter Handel mit Amphetamin in Pulver- oder flüssiger Form;M;49;0;0;0;0;0;0;1;4;5;5;5;10;4;2;6;6;20;4;3;0;39
732611;Unerlaubter Handel mit Amphetamin in Pulver- oder flüssiger Form;G;58;0;0;0;0;0;0;1;4;5;5;5;10;4;5;9;8;23;4;4;0;48
732612;Unerlaubter Handel mit Amphetamin in Tabletten- bzw. Kapselform (Ecstasy);W;2;0;0;0;0;0;0;1;0;1;1;0;1;0;0;0;0;1;0;0;0;1
732612;Unerlaubter Handel mit Amphetamin in Tabletten- bzw. Kapselform (Ecstasy);M;18;0;0;0;0;0;0;1;7;8;8;5;13;2;1;3;0;2;0;0;0;5
732612;Unerlaubter Handel mit Amphetamin in Tabletten- bzw. Kapselform (Ecstasy);G;20;0;0;0;0;0;0;2;7;9;9;5;14;2;1;3;0;3;0;0;0;6
732620;Schmuggel von Amphetamin und seinen Derivaten in Pulver- oder flüssiger sowie Tabletten- bzw. Kapselform (Ecstasy);W;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
732620;Schmuggel von Amphetamin und seinen Derivaten in Pulver- oder flüssiger sowie Tabletten- bzw. Kapselform (Ecstasy);M;5;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;2;1;0;0;5
732620;Schmuggel von Amphetamin und seinen Derivaten in Pulver- oder flüssiger sowie Tabletten- bzw. Kapselform (Ecstasy);G;5;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;2;1;0;0;5
732621;Schmuggel von Amphetamin in Pulver- oder flüssiger Form;W;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
732621;Schmuggel von Amphetamin in Pulver- oder flüssiger Form;M;4;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;2;1;0;0;4
732621;Schmuggel von Amphetamin in Pulver- oder flüssiger Form;G;4;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;2;1;0;0;4
732622;Schmuggel von Amphetamin in Tabletten- bzw. Kapselform (Ecstasy);W;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
732622;Schmuggel von Amphetamin in Tabletten- bzw. Kapselform (Ecstasy);M;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
732622;Schmuggel von Amphetamin in Tabletten- bzw. Kapselform (Ecstasy);G;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
732700;Unerlaubter Handel mit und Schmuggel von Amphetamin in Pulver-, kristalliner oder flüssiger sowie in Tabletten- bzw. Kapselform;W;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
732700;Unerlaubter Handel mit und Schmuggel von Amphetamin in Pulver-, kristalliner oder flüssiger sowie in Tabletten- bzw. Kapselform;M;2;0;0;0;0;0;0;0;2;2;2;0;2;0;0;0;0;0;0;0;0;0
732700;Unerlaubter Handel mit und Schmuggel von Amphetamin in Pulver-, kristalliner oder flüssiger sowie in Tabletten- bzw. Kapselform;G;2;0;0;0;0;0;0;0;2;2;2;0;2;0;0;0;0;0;0;0;0;0
732710;Unerlaubter Handel mit Methamphetamin in Pulver-, kristalliner oder flüssiger Form sowie in Tabletten- bzw. Kapselform;W;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
732710;Unerlaubter Handel mit Methamphetamin in Pulver-, kristalliner oder flüssiger Form sowie in Tabletten- bzw. Kapselform;M;2;0;0;0;0;0;0;0;2;2;2;0;2;0;0;0;0;0;0;0;0;0
732710;Unerlaubter Handel mit Methamphetamin in Pulver-, kristalliner oder flüssiger Form sowie in Tabletten- bzw. Kapselform;G;2;0;0;0;0;0;0;0;2;2;2;0;2;0;0;0;0;0;0;0;0;0
732713;Unerlaubter Handel mit Mehtamphetamin in Tabletten- bzw. Kapselform;W;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
732713;Unerlaubter Handel mit Mehtamphetamin in Tabletten- bzw. Kapselform;M;2;0;0;0;0;0;0;0;2;2;2;0;2;0;0;0;0;0;0;0;0;0
732713;Unerlaubter Handel mit Mehtamphetamin in Tabletten- bzw. Kapselform;G;2;0;0;0;0;0;0;0;2;2;2;0;2;0;0;0;0;0;0;0;0;0
732800;Unerlaubter Handel mit und Schmuggel (§ 29 BtMG) - mit/von Cannabis und Zubereitungen;W;43;0;0;0;0;0;0;2;4;6;6;7;13;7;5;12;5;8;3;2;0;30
732800;Unerlaubter Handel mit und Schmuggel (§ 29 BtMG) - mit/von Cannabis und Zubereitungen;M;455;0;0;0;0;3;3;34;74;108;111;105;216;46;46;92;55;51;33;6;2;239
732800;Unerlaubter Handel mit und Schmuggel (§ 29 BtMG) - mit/von Cannabis und Zubereitungen;G;498;0;0;0;0;3;3;36;78;114;117;112;229;53;51;104;60;59;36;8;2;269
732810;Unerlaubter Handel (§ 29 BtMG) - mit Cannabis und Zubereitungen;W;42;0;0;0;0;0;0;2;4;6;6;7;13;7;5;12;4;8;3;2;0;29
732810;Unerlaubter Handel (§ 29 BtMG) - mit Cannabis und Zubereitungen;M;449;0;0;0;0;3;3;34;74;108;111;104;215;45;45;90;55;48;33;6;2;234
732810;Unerlaubter Handel (§ 29 BtMG) - mit Cannabis und Zubereitungen;G;491;0;0;0;0;3;3;36;78;114;117;111;228;52;50;102;59;56;36;8;2;263
732820;Schmuggel (§ 29 BtMG) - von Cannabis und Zubereitungen;W;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
732820;Schmuggel (§ 29 BtMG) - von Cannabis und Zubereitungen;M;6;0;0;0;0;0;0;0;0;0;0;1;1;1;1;2;0;3;0;0;0;5
732820;Schmuggel (§ 29 BtMG) - von Cannabis und Zubereitungen;G;7;0;0;0;0;0;0;0;0;0;0;1;1;1;1;2;1;3;0;0;0;6
732900;Unerlaubter Handel mit und Schmuggel (§ 29 BtMG) - mit/von sonstigen Betäubungsmitteln;W;11;0;0;0;0;0;0;0;1;1;1;0;1;1;0;1;1;2;4;2;0;10
732900;Unerlaubter Handel mit und Schmuggel (§ 29 BtMG) - mit/von sonstigen Betäubungsmitteln;M;72;0;0;0;0;0;0;1;8;9;9;12;21;8;4;12;10;13;13;2;1;51
732900;Unerlaubter Handel mit und Schmuggel (§ 29 BtMG) - mit/von sonstigen Betäubungsmitteln;G;83;0;0;0;0;0;0;1;9;10;10;12;22;9;4;13;11;15;17;4;1;61
732910;Unerlaubter Handel (§ 29 BtMG) - mit sonstigen Betäubungsmitteln;W;11;0;0;0;0;0;0;0;1;1;1;0;1;1;0;1;1;2;4;2;0;10
732910;Unerlaubter Handel (§ 29 BtMG) - mit sonstigen Betäubungsmitteln;M;69;0;0;0;0;0;0;1;8;9;9;12;21;7;4;11;10;13;11;2;1;48
732910;Unerlaubter Handel (§ 29 BtMG) - mit sonstigen Betäubungsmitteln;G;80;0;0;0;0;0;0;1;9;10;10;12;22;8;4;12;11;15;15;4;1;58
732920;Schmuggel (§ 29 BtMG) - von sonstigen Betäubungsmitteln;W;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
732920;Schmuggel (§ 29 BtMG) - von sonstigen Betäubungsmitteln;M;3;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;2;0;0;3
732920;Schmuggel (§ 29 BtMG) - von sonstigen Betäubungsmitteln;G;3;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;2;0;0;3
733000;Unerlaubte Einfuhr von Betäubungsmitteln § 30 Abs. 1 Nr. 4 BtMG (in nicht geringer Menge);W;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;2
733000;Unerlaubte Einfuhr von Betäubungsmitteln § 30 Abs. 1 Nr. 4 BtMG (in nicht geringer Menge);M;27;0;0;0;0;0;0;0;0;0;0;3;3;1;0;1;4;10;5;2;2;24
733000;Unerlaubte Einfuhr von Betäubungsmitteln § 30 Abs. 1 Nr. 4 BtMG (in nicht geringer Menge);G;29;0;0;0;0;0;0;0;0;0;0;3;3;1;1;2;4;11;5;2;2;26
733100;Illegale Einfuhr von Betäubungsmitteln in nicht geringer Menge (§ 30 Abs. 1 Nr. 4 BtMG) - von Heroin;W;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
733100;Illegale Einfuhr von Betäubungsmitteln in nicht geringer Menge (§ 30 Abs. 1 Nr. 4 BtMG) - von Heroin;M;4;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;2;0;0;0;2
733100;Illegale Einfuhr von Betäubungsmitteln in nicht geringer Menge (§ 30 Abs. 1 Nr. 4 BtMG) - von Heroin;G;4;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;2;0;0;0;2
733200;Unerlaubte Einfuhr in nicht geringer Menge (§ 30 Abs. 1 Nr. 4 BtMG) - von Kokain einschl. Crack;W;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
733200;Unerlaubte Einfuhr in nicht geringer Menge (§ 30 Abs. 1 Nr. 4 BtMG) - von Kokain einschl. Crack;M;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4;1;0;1;7
